"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.790703396E1,-8.877701079E-1,-3.631894507E0,4.355059428E0
2.791698896E1,-1.247585905E0,-4.126837338E0,4.001704584E0
2.792694396E1,-1.126365889E0,-4.245902729E0,3.338657227E0
2.793689996E1,-5.711296394E-1,-3.885520994E0,2.476125090E0
2.794685496E1,2.147380629E-1,-2.924669388E0,1.323055333E0
2.795680996E1,1.176563797E0,-1.461833149E0,5.536553085E-2
2.796676596E1,2.267688955E0,3.054143992E-1,-8.683033383E-1
2.797672096E1,3.186180553E0,1.947709727E0,-1.575271472E0
2.798667696E1,3.720887083E0,2.935312198E0,-1.864495808E0
2.799663196E1,3.825318939E0,2.966534283E0,-1.842345386E0
2.800658696E1,3.225234984E0,1.960651807E0,-1.547831658E0
2.801654296E1,2.256350035E0,9.223833588E-1,-1.293078412E0
2.802649796E1,1.209801125E0,7.817486130E-2,-1.260000129E0
2.803645296E1,4.439420278E-1,-3.754622155E-1,-1.329732853E0
2.804640858E1,2.041719798E-2,-5.564439187E-1,-1.835912864E0
2.805636358E1,-3.424583376E-1,-6.916691861E-1,-2.409308372E0
2.806631858E1,-6.483747934E-1,-7.566662505E-1,-2.896820562E0
2.807627458E1,-8.905389107E-1,-7.306762540E-1,-3.339706217E0
2.808622958E1,-9.919421285E-1,-7.141941226E-1,-3.602086571E0
2.809618558E1,-9.278974293E-1,-7.223477724E-1,-3.740376145E0
2.810614058E1,-7.183203565E-1,-7.801332466E-1,-3.815432759E0
2.811609558E1,-5.258004157E-1,-8.088111350E-1,-3.903079013E0
2.812605158E1,-3.979612049E-1,-7.049965985E-1,-4.000322303E0
2.813600658E1,-3.135663680E-1,-5.114613618E-1,-4.048771162E0
2.814596158E1,-1.965535694E-1,-2.833659377E-1,-4.025944802E0
2.815591758E1,-6.063621104E-2,-1.727706045E-2,-3.979841845E0
2.816587258E1,1.177971295E-1,2.279243930E-1,-3.794489787E0
2.817582758E1,2.830672181E-1,3.697983831E-1,-3.558351152E0
2.818578358E1,3.868345383E-1,3.992886691E-1,-3.309629894E0
2.819573858E1,4.153785986E-1,3.952853729E-1,-3.045155652E0
2.820569458E1,5.021148068E-1,4.779773545E-1,-2.624940237E0
2.821564958E1,5.880529433E-1,7.678861803E-1,-2.092635452E0
2.822560458E1,6.439117599E-1,1.242334521E0,-1.417024181E0
2.823556058E1,7.445209989E-1,1.681227112E0,-7.116418129E-1
2.824551558E1,7.859177508E-1,2.030840030E0,-3.656263947E-3
2.825547058E1,8.468279770E-1,2.260400255E0,6.835383403E-1
2.826542658E1,9.215255722E-1,2.393610937E0,1.369002169E0
2.827538158E1,9.422845034E-1,2.457843478E0,1.931581498E0
2.828533658E1,8.841510469E-1,2.437160707E0,2.243714055E0
2.829529258E1,6.371256275E-1,2.196535796E0,2.262722184E0
2.830524758E1,5.900074482E-2,1.719688781E0,2.342913823E0
2.831520358E1,-5.969967347E-1,1.162685503E0,2.667709111E0
2.832515858E1,-1.014565225E0,6.252196001E-1,3.245988799E0
2.833511358E1,-1.070311190E0,1.678966579E-1,4.029092358E0
2.834506958E1,-9.614986002E-1,-1.610527112E-1,4.766367195E0
2.835502458E1,-8.271098502E-1,-1.964080469E-1,5.169935002E0
2.836497958E1,-5.492777905E-1,2.539575858E-1,4.946851446E0
2.837493558E1,1.148523620E-1,1.374233673E0,4.271536630E0
2.838489058E1,1.040761555E0,2.447893271E0,3.785120208E0
2.839484558E1,1.818255296E0,2.514973991E0,3.626399294E0
2.840480158E1,2.104705566E0,1.672245789E0,3.250981736E0
2.841475658E1,1.890810910E0,3.116201954E-1,2.643768856E0
2.842471258E1,1.299328794E0,-8.556832927E-1,2.200492022E0
2.843466758E1,3.081086135E-1,-1.770292778E0,1.992685486E0
2.844462258E1,-7.713671008E-1,-2.573000005E0,1.967530180E0
2.845457858E1,-1.654193242E0,-3.337627532E0,2.145066850E0
2.846453358E1,-2.218599679E0,-3.997430854E0,2.298377336E0
2.847448858E1,-2.470404174E0,-4.417168845E0,2.143980437E0
2.848444458E1,-2.331179923E0,-4.480483958E0,1.853935736E0
2.849439958E1,-1.786305671E0,-4.100127842E0,1.291275716E0
2.850435458E1,-9.965701997E-1,-3.412050893E0,3.491425091E-1
2.851431058E1,-2.462990855E-1,-2.639540734E0,-5.683938003E-1
2.852426558E1,1.479122635E-1,-1.866063154E0,-1.589856766E0
2.853422158E1,1.640490438E-1,-1.114441808E0,-2.542044845E0
2.854417658E1,2.341897577E-2,-4.082487962E-1,-3.116523843E0
2.855413158E1,-1.673188799E-1,9.358117819E-2,-3.239616503E0
2.856408758E1,-3.936970498E-1,3.272550653E-1,-3.021394322E0
2.857404258E1,-4.568431782E-1,3.383674794E-1,-2.503136888E0
2.858399758E1,-2.972273471E-1,3.495893826E-1,-1.907999677E0
2.859395358E1,6.851058327E-2,4.666129985E-1,-1.358950805E0
2.860390858E1,6.143600781E-1,4.743300075E-1,-6.135816675E-1
2.861386358E1,1.163980808E0,5.152442911E-1,-6.900650024E-2
2.862381958E1,1.526123285E0,5.702513510E-1,3.687605023E-2
2.863377458E1,1.565075097E0,5.812362593E-1,-1.896433300E-1
2.864372958E1,1.317042349E0,5.641414127E-1,-6.501641876E-1
2.865368558E1,9.821053576E-1,5.305362949E-1,-1.188513824E0
2.866364058E1,6.572187801E-1,4.496952129E-1,-1.739443746E0
2.867359658E1,3.346987170E-1,3.698746893E-1,-2.309665385E0
2.868355158E1,9.712678358E-2,3.485227408E-1,-2.702086061E0
2.869350658E1,-3.605890185E-2,3.398596888E-1,-2.953789399E0
2.870346258E1,-1.100921072E-2,4.050502230E-1,-2.970241710E0
2.871341758E1,9.770353831E-2,5.270083773E-1,-2.988917132E0
2.872337258E1,2.399393249E-1,6.893899414E-1,-3.089758213E0
2.873332858E1,2.914475206E-1,8.751390988E-1,-3.285680283E0
2.874328358E1,1.783344495E-1,1.067420035E0,-3.462343379E0
2.875323958E1,-5.262040928E-2,1.268828401E0,-3.350103151E0
2.876319458E1,-3.201006315E-1,1.377272178E0,-2.878265592E0
2.877314958E1,-6.357339171E-1,1.377722121E0,-2.256859181E0
2.878310558E1,-9.554004660E-1,1.261504910E0,-1.650511104E0
2.879306058E1,-1.236512887E0,1.160483588E0,-1.107042230E0
2.880301558E1,-1.339396839E0,1.207521295E0,-6.462167323E-1
2.881297158E1,-1.280514500E0,1.355510888E0,-2.502772021E-1
2.882292658E1,-1.056955054E0,1.472932626E0,9.685269535E-2
2.883288158E1,-8.203036181E-1,1.419533806E0,6.154691488E-1
2.884283758E1,-6.366761959E-1,1.217960256E0,1.342465750E0
2.885279258E1,-5.526384777E-1,9.546950725E-1,2.185552971E0
2.886274858E1,-4.602906965E-1,6.324733635E-1,3.243987297E0
2.887270358E1,-3.917682361E-1,2.263729805E-1,4.024675371E0
2.888265858E1,-2.780195543E-1,-5.520071246E-2,4.465900417E0
2.889261458E1,-2.425156263E-1,-1.394424254E-1,4.681170924E0
2.890256958E1,-3.557561485E-1,-2.011135206E-2,4.466667572E0
2.891252458E1,-3.783309691E-1,2.764585488E-1,3.962645769E0
2.892248058E1,-1.402400953E-1,6.267034042E-1,3.407281319E0
2.893243558E1,3.494166704E-1,1.011763605E0,2.758352648E0
2.894239058E1,1.034309299E0,1.167713086E0,2.235181798E0
2.895234658E1,1.560754005E0,8.591465986E-1,2.093017859E0
2.896230158E1,1.656589577E0,6.577006638E-2,2.557434717E0
2.897225758E1,1.221791352E0,-1.100745217E0,3.633869696E0
2.898221258E1,3.976488905E-1,-2.270072573E0,4.765733356E0
2.899216758E1,-5.618242707E-1,-3.181536402E0,5.744438558E0
2.900212358E1,-1.208422790E0,-3.823157808E0,6.196004990E0
2.901207858E1,-1.322009120E0,-4.018605376E0,5.805087048E0
2.902203358E1,-8.700083864E-1,-3.666120891E0,4.629934697E0
2.903198958E1,-3.241230408E-4,-2.899640966E0,2.923312542E0
2.904194458E1,9.803475384E-1,-1.996062838E0,9.848248976E-1
2.905189979E1,1.749921079E0,-1.086397539E0,-7.505860233E-1
2.906185579E1,2.224245166E0,-2.482862983E-1,-1.964666213E0
2.907181079E1,2.286349905E0,3.791906194E-1,-2.474691938E0
2.908176679E1,1.950485254E0,7.192619044E-1,-2.584009143E0
2.909172179E1,1.493831598E0,7.100510779E-1,-2.335344602E0
2.910167679E1,1.052873259E0,4.619456778E-1,-1.891346222E0
2.911163279E1,7.256730109E-1,6.125367701E-2,-1.621908864E0
2.912158779E1,5.187319359E-1,-3.056536965E-1,-1.622048612E0
2.913154279E1,6.479539400E-1,-7.013317099E-1,-1.849326961E0
2.914149879E1,6.208485872E-1,-9.420187475E-1,-2.121081571E0
2.915145379E1,1.237653094E0,-1.598140078E0,-2.766306031E0
2.916140879E1,1.667495511E0,-1.618089901E0,-3.170774310E0
2.917136479E1,1.821853672E0,-1.464681474E0,-3.501782264E0
2.918131979E1,1.889967741E0,-1.113597836E0,-3.560242726E0
2.919127579E1,1.192998200E0,-1.060232199E0,-3.021896013E0
2.920123079E1,8.697630957E-1,-1.211275865E0,-2.732303302E0
2.921118579E1,1.284183628E0,-7.023692983E-1,-2.723222576E0
2.922114179E1,1.112643058E0,-3.706792662E-1,-2.766344622E0
2.923109679E1,3.930354008E-1,-3.220207840E-1,-2.820852367E0
2.924105179E1,-5.847608147E-1,-1.506935647E-1,-2.764239040E0
2.925100779E1,-1.111621038E0,-2.266263843E-2,-3.108173434E0
2.926096279E1,-1.080141822E0,2.332249671E-2,-3.748899046E0
2.927091779E1,-9.736649749E-1,2.801607133E-1,-4.431095451E0
2.928087379E1,-9.915383052E-1,5.580462751E-1,-4.868169558E0
2.929082879E1,-1.043418969E0,8.294776802E-1,-4.984341454E0
2.930078479E1,-1.071206180E0,1.097383507E0,-4.448820115E0
2.931073979E1,-9.712182076E-1,1.334723159E0,-3.376377030E0
2.932069479E1,-6.272319194E-1,1.399487212E0,-1.911654187E0
2.933065079E1,-2.535444070E-1,1.310951743E0,-1.838580948E-1
2.934060579E1,3.121017867E-1,1.265944262E0,-4.906878126E-1
2.935056079E1,8.797462662E-1,1.122842722E0,-3.957120734E-1
2.936051679E1,7.916327463E-1,1.047371979E0,4.865169936E-1
2.937047179E1,5.648432247E-1,9.897628713E-1,8.548027021E-1
2.938042679E1,2.769162396E-1,9.768671295E-1,1.148783748E0
2.939038279E1,-1.435739949E-1,1.083324900E0,1.961347919E0
2.940033779E1,-4.952825546E-1,1.394733865E0,2.823742645E0
2.941029379E1,-8.993673293E-1,1.762704262E0,3.734269897E0
2.942024879E1,-1.428844913E0,1.885121423E0,4.262688038E0
2.943020379E1,-1.686038932E0,1.699126024E0,4.610553516E0
2.944015979E1,-1.454361431E0,1.308089092E0,4.728532786E0
2.945011479E1,-9.643149117E-1,1.178760230E0,4.676338200E0
2.946006979E1,-3.541966961E-1,1.689543900E0,4.412844536E0
2.947002579E1,3.570507221E-1,2.527893414E0,3.586074556E0
2.947998079E1,9.746055727E-1,3.344463219E0,2.310476979E0
2.948993579E1,1.720149980E0,3.526873544E0,1.557216439E0
2.949989179E1,2.452712254E0,2.658012966E0,1.659994703E0
2.950984679E1,2.548672079E0,9.890249527E-1,2.127916966E0
2.951980279E1,1.917373787E0,-5.743646845E-1,2.702656165E0
2.952975779E1,7.686356471E-1,-1.401606828E0,3.281562674E0
2.953971279E1,-5.851589370E-1,-1.843982898E0,3.973167248E0
2.954966879E1,-1.653306511E0,-2.376794930E0,4.409739665E0
2.955962379E1,-2.134666992E0,-3.112354486E0,4.113450723E0
2.956957879E1,-2.056165198E0,-3.757967785E0,3.322047626E0
2.957953479E1,-1.829424355E0,-3.987149988E0,2.346437940E0
2.958948979E1,-1.494470260E0,-3.844189658E0,1.129714224E0
2.959944479E1,-1.091883469E0,-3.479441515E0,-1.569392681E-1
2.960940079E1,-6.560944337E-1,-2.856497870E0,-1.235131336E0
2.961935579E1,-3.000298445E-1,-2.208105682E0,-1.946642756E0
2.962931179E1,4.645452037E-2,-1.592941173E0,-2.291674672E0
2.963926679E1,3.158825232E-1,-1.003883312E0,-2.423933428E0
2.964922179E1,5.189472596E-1,-5.605497605E-1,-2.174256735E0
2.965917779E1,6.591886340E-1,-3.235223490E-1,-1.734095297E0
2.966913279E1,5.880989170E-1,-3.298233086E-1,-1.316036335E0
2.967908779E1,4.573453809E-1,-5.946457520E-1,-7.947734320E-1
2.968904379E1,5.973019959E-1,-8.861130801E-1,-2.908206260E-1
2.969899879E1,8.128619398E-1,-1.012562335E0,1.583876234E-1
2.970895379E1,1.009861213E0,-9.137566692E-1,4.405216259E-1
2.971890979E1,1.203995790E0,-6.054122302E-1,3.290561539E-1
2.972886479E1,1.328214331E0,-3.023001722E-1,-3.987432700E-1
2.973882079E1,1.395390653E0,-1.024794710E-1,-1.728679022E0
2.974877579E1,1.242369604E0,1.794305831E-1,-3.320796906E0
2.975873079E1,9.600192547E-1,4.573610222E-1,-4.515676010E0
2.976868679E1,6.492277560E-1,5.921463597E-1,-4.920219133E0
2.977864179E1,3.329302266E-1,4.708458710E-1,-4.646137331E0
2.978859679E1,1.899199033E-1,1.480792746E-1,-3.846268635E0
2.979855279E1,1.817150903E-1,-2.826231220E-1,-2.797516129E0
2.980850779E1,9.275058120E-2,-4.967276940E-1,-2.581160379E0
2.981846379E1,-3.689125299E-1,-4.025521463E-1,-3.369650393E0
2.982841879E1,-5.514602637E-1,-9.824140906E-2,-2.964907295E0
2.983837379E1,1.104082954E-1,3.011877394E-1,-2.758533327E0
2.984832979E1,3.846412477E-1,4.847113734E-1,-3.059866662E0
2.985828479E1,3.911015439E-1,6.153668225E-1,-3.448974890E0
2.986823979E1,1.453515485E-1,7.644354460E-1,-3.436730236E0
2.987819579E1,1.278727591E-2,8.529944506E-1,-2.901051022E0
2.988815079E1,1.104840168E-1,9.015064600E-1,-1.639076874E0
2.989810579E1,1.822530341E-1,5.599290785E-1,-2.608150542E-2
2.990806179E1,1.788251039E-1,2.212881687E-1,1.103437421E0
2.991801679E1,2.610980594E-1,2.502561522E-1,1.517593952E0
2.992797279E1,4.633871627E-1,6.406235781E-1,9.668417859E-1
2.993792779E1,3.324912469E-1,1.154138044E0,-2.924601853E-2
2.994788279E1,-1.191172846E-1,1.754331926E0,-5.404903024E-1
2.995783879E1,-6.548176941E-1,2.305764708E0,-6.282084775E-1
2.996779379E1,-1.110856369E0,2.504952740E0,-4.949603730E-1
2.997774879E1,-1.351069635E0,2.467290824E0,5.493383092E-1
2.998770479E1,-1.415811908E0,2.422143303E0,2.204759320E0
2.999765979E1,-1.347288095E0,2.580021049E0,3.511301531E0
3.000761479E1,-1.108726666E0,3.059705864E0,4.455223986E0
3.001757079E1,-6.424658896E-1,3.695673012E0,4.744062991E0
3.002752579E1,2.809937954E-2,4.038158466E0,4.327441859E0
3.003748179E1,8.157178661E-1,3.685044235E0,3.819978969E0
3.004743692E1,1.395862523E0,2.457584739E0,3.482375355E0
3.005739192E1,1.278504081E0,5.081098840E-1,3.355914699E0
3.006734792E1,3.011874470E-1,-1.132091994E0,3.461678551E0
3.007730292E1,-1.177474866E0,-2.308221416E0,3.593128052E0
3.008725792E1,-2.436685767E0,-3.138134567E0,3.938558164E0
3.009721392E1,-3.104693756E0,-3.584280045E0,3.794148309E0
3.010716892E1,-3.126740683E0,-3.779101669E0,3.343215716E0
3.011712392E1,-2.712965975E0,-3.843430397E0,2.420023980E0
3.012707992E1,-2.152257171E0,-3.694793590E0,1.158467907E0
3.013703492E1,-1.592965146E0,-3.136066699E0,-1.663070923E-1
3.014699092E1,-1.045193745E0,-2.234550884E0,-1.340810988E0
3.015694592E1,-5.700997985E-1,-1.102026488E0,-2.355007619E0
3.016690092E1,-1.596779577E-2,1.719853234E-1,-2.976164939E0
3.017685692E1,7.562908593E-1,1.082733308E0,-3.230460348E0
3.018681192E1,1.440908303E0,1.309922048E0,-3.072753341E0
3.019676692E1,1.548764581E0,1.138448648E0,-2.668303773E0
3.020672292E1,9.312204020E-1,2.421907952E-1,-2.106017389E0
3.021667792E1,7.224387697E-1,-5.306418371E-1,-1.579616538E0
3.022663292E1,1.404737281E-1,1.940008213E-1,-1.510643367E0
3.023658892E1,-1.031044433E0,-9.861957774E-2,-1.140169045E0
3.024654392E1,-1.414724325E0,-1.254023836E0,-1.172582501E0
3.025649992E1,-1.429397036E0,-1.909103924E0,-1.351289198E0
3.026645492E1,-1.051261108E0,-2.030201076E0,-1.310932301E0
3.027640992E1,-6.642515919E-1,-1.839528782E0,-1.032134719E0
3.028636592E1,-1.504140678E-1,-1.692893769E0,-7.123656982E-1
3.029632092E1,8.283833007E-1,-1.504944085E0,-5.042211932E-1
3.030627592E1,1.754503980E0,-1.160324836E0,-8.270658499E-1
3.031623192E1,2.362463696E0,-6.857920765E-1,-1.137430794E0
3.032618692E1,2.553415633E0,-9.595792517E-2,-1.402272826E0
3.033614192E1,2.358589916E0,2.257783918E-1,-1.595500499E0
3.034609792E1,2.041872118E0,5.728220429E-1,-1.491235288E0
3.035605292E1,1.900229458E0,1.099536890E0,-1.501489550E0
3.036600892E1,2.030603949E0,1.500062245E0,-1.745525435E0
3.037596392E1,2.201102471E0,1.523958354E0,-2.026654301E0
3.038591892E1,2.261481551E0,1.332053905E0,-2.207955993E0
3.039587492E1,2.257785818E0,9.921684158E-1,-2.295267202E0
3.040582992E1,2.069832772E0,7.919866490E-1,-2.248659046E0
3.041578492E1,1.814652241E0,6.953374368E-1,-2.347501549E0
3.042574092E1,1.627731960E0,7.468205626E-1,-2.814381838E0
3.043569592E1,1.005125553E0,9.665935716E-1,-2.914890212E0
3.044565192E1,1.402309042E-1,1.196373798E0,-2.682124836E0
3.045560692E1,-5.634009724E-1,1.355071616E0,-2.359065002E0
3.046556192E1,-9.726889285E-1,1.365949630E0,-1.848129451E0
3.047551792E1,-1.213123586E0,1.343923022E0,-1.311800027E0
3.048547292E1,-1.424540631E0,1.329721597E0,-5.167079222E-1
3.049542792E1,-1.482056622E0,1.466686777E0,4.953854656E-1
3.050538392E1,-1.266273022E0,1.480056289E0,1.450576674E0
3.051533892E1,-8.764530413E-1,1.388915008E0,2.226688718E0
3.052529392E1,-4.798255131E-1,1.482514459E0,2.867110274E0
3.053524992E1,-1.693370098E-1,1.845539427E0,3.252132468E0
3.054520492E1,-1.016533873E-2,2.427582383E0,3.462729880E0
3.055516092E1,2.510725331E-1,3.222485331E0,3.825191177E0
3.056511592E1,8.942133010E-1,3.974074736E0,4.267564616E0
3.057507092E1,1.717820742E0,4.086525756E0,4.501356763E0
3.058502692E1,2.362894928E0,3.148335035E0,4.505375555E0
3.059498192E1,2.396942973E0,1.395210413E0,4.204191324E0
3.060493692E1,1.697867411E0,-3.980081289E-1,3.873210266E0
3.061489292E1,4.661535170E-1,-1.794405088E0,3.670770890E0
3.062484792E1,-9.160209303E-1,-2.774340690E0,3.786495473E0
3.063480292E1,-2.104702350E0,-3.464168880E0,3.987813939E0
3.064475892E1,-2.932991146E0,-4.042808756E0,4.210387618E0
3.065471392E1,-3.264508685E0,-4.566435689E0,4.424092825E0
3.066466992E1,-3.313149625E0,-4.952312161E0,4.379383260E0
3.067462492E1,-3.153353115E0,-5.024260395E0,3.986324068E0
3.068457992E1,-2.614884195E0,-4.727172139E0,3.235870192E0
3.069453592E1,-1.732736551E0,-4.215558895E0,2.335217133E0
3.070449092E1,-7.548334408E-1,-3.536276743E0,1.488915113E0
3.071444592E1,3.627342157E-2,-2.909168712E0,5.948688233E-1
3.072440192E1,4.632720456E-1,-1.939089761E0,-5.159050995E-1
3.073435692E1,6.461865460E-1,-4.847267224E-1,-1.904545142E0
3.074431192E1,7.413233759E-1,1.198415499E0,-3.246180003E0
3.075426792E1,8.478837649E-1,2.496386569E0,-3.952210243E0
3.076422292E1,1.027713055E0,2.952354493E0,-3.754513543E0
3.077417892E1,1.421235200E0,2.383081856E0,-3.087228708E0
3.078413392E1,1.836837893E0,1.260909371E0,-2.615887578E0
3.079408892E1,2.013384483E0,3.623889376E-1,-2.209627712E0
3.080404492E1,1.878312340E0,-9.529952869E-2,-1.850498158E0
3.081399992E1,1.491187634E0,-2.234865756E-1,-1.632201133E0
3.082395492E1,1.033129916E0,-2.366713160E-1,-1.644792527E0
3.083391092E1,6.684595406E-1,-2.202571584E-1,-1.877102405E0
3.084386592E1,2.994457807E-1,-3.157420439E-1,-2.256743991E0
3.085382092E1,1.542941339E-2,-4.131938595E-1,-2.636121867E0
3.086377692E1,-1.478027744E-1,-5.432126199E-1,-2.969986771E0
3.087373192E1,-2.025252577E-1,-6.074455263E-1,-3.375766581E0
3.088368792E1,-2.312206147E-1,-4.288671018E-1,-3.731655607E0
3.089364292E1,-2.628901579E-1,-5.611463226E-2,-3.858558313E0
3.090359792E1,-2.736743970E-1,3.593396877E-1,-3.820085973E0
3.091355392E1,-1.913754945E-1,7.010154486E-1,-3.644305807E0
3.092350892E1,-1.206504245E-1,8.542521136E-1,-3.371840175E0
3.093346392E1,-1.909913325E-1,8.477234050E-1,-2.979068667E0
3.094341992E1,-2.130593091E-1,7.301991943E-1,-2.278414357E0
3.095337492E1,-3.003838569E-1,5.733208834E-1,-1.725457206E0
3.096332992E1,-4.736382454E-1,5.190296323E-1,-1.492349183E0
3.097328592E1,-7.619542531E-1,6.981006847E-1,-1.323457621E0
3.098324092E1,-1.211838952E0,1.023145283E0,-9.906849772E-1
3.099319592E1,-1.518222381E0,1.317137951E0,-7.002947062E-1
3.100315192E1,-1.786282574E0,1.437809718E0,-5.162524241E-1
3.101310692E1,-1.765582846E0,1.371773457E0,-1.085266614E-1
3.102306292E1,-1.465225411E0,1.199601168E0,4.908643985E-1
3.103301792E1,-1.098586060E0,1.091185604E0,1.361946918E0
3.104297292E1,-8.566395318E-1,1.141577640E0,2.054398754E0
3.105292892E1,-8.779008119E-1,1.446057654E0,2.390837018E0
3.106288392E1,-9.728303580E-1,1.769938583E0,2.673045280E0
3.107283892E1,-8.759706460E-1,1.984035992E0,2.907547864E0
3.108279492E1,-7.219758164E-1,1.650270637E0,3.540776176E0
3.109274992E1,-2.553003258E-1,2.127998096E0,4.734475311E0
3.110270492E1,5.272598441E-1,2.732764648E0,4.175093240E0
3.111266092E1,1.143266462E0,3.289367537E0,3.642961532E0
3.112261592E1,2.160665028E0,4.117535295E0,3.531543422E0
3.113257092E1,3.163618487E0,3.817230193E0,3.199155525E0
3.114252692E1,3.406011304E0,1.826918823E0,3.267794820E0
3.115248192E1,2.740371290E0,-5.189012128E-1,3.275733000E0
3.116243792E1,1.339223323E0,-2.415500720E0,3.068362082E0
3.117239292E1,-3.527271812E-1,-3.874241130E0,2.668559881E0
3.118234792E1,-2.325114606E0,-5.061743971E0,3.158273547E0
3.119230392E1,-3.385929042E0,-5.479456193E0,3.435864263E0
3.120225892E1,-3.638455375E0,-5.361245373E0,2.754173643E0
3.121221392E1,-3.675958832E0,-4.914257312E0,2.242844574E0
3.122216992E1,-3.059058869E0,-3.974674661E0,1.977856362E0
3.123212492E1,-1.800114894E0,-2.621839458E0,1.662143555E0
3.124207992E1,2.490255325E-1,-6.941020663E-1,8.708673424E-1
3.125203592E1,3.079092307E0,1.548941752E0,-3.979147196E-2
3.126199092E1,5.621678020E0,3.015129907E0,-2.790957892E-1
3.127194692E1,6.967433413E0,3.184917555E0,-3.013122851E-1
3.128190192E1,6.979533057E0,2.506059326E0,-3.561544901E-1
3.129185692E1,5.937376794E0,1.684720239E0,-2.906077874E-1
3.130181292E1,4.327176980E0,9.197135201E-1,-2.346674752E-1
3.131176792E1,2.649178115E0,8.507464886E-2,-7.319445151E-1
3.132172292E1,1.210046415E0,-6.672330871E-1,-1.453859886E0
3.133167892E1,2.774889378E-2,-1.241287869E0,-2.115951224E0
3.134163392E1,-9.618314530E-1,-1.609005228E0,-2.637431059E0
3.135158892E1,-1.687883583E0,-1.847033537E0,-3.093330862E0
3.136154492E1,-2.171884519E0,-1.899808313E0,-3.550876071E0
3.137149992E1,-2.385930181E0,-1.864282677E0,-3.838560251E0
3.138145492E1,-2.374501944E0,-1.803173134E0,-4.043156081E0
3.139141092E1,-2.070799463E0,-1.751638699E0,-4.175697842E0
3.140136592E1,-1.530424205E0,-1.661410606E0,-4.229855922E0
3.141132092E1,-8.227734820E-1,-1.511390933E0,-4.231534658E0
3.142127692E1,-1.084351525E-1,-1.314729190E0,-4.209127543E0
3.143123192E1,5.448857275E-1,-9.804158047E-1,-4.267542397E0
3.144118792E1,1.120535338E0,-5.168326141E-1,-4.338468538E0
3.145114292E1,1.462795016E0,1.062146723E-3,-4.406846462E0
3.146109792E1,1.556098744E0,4.804462682E-1,-4.314789069E0
3.147105392E1,1.521709807E0,8.856409174E-1,-4.262973967E0
3.148100892E1,1.431922302E0,1.230952477E0,-4.088217648E0
3.149096392E1,1.454036179E0,1.573588643E0,-3.604228406E0
3.150091992E1,1.619312408E0,1.939601100E0,-2.938385494E0
3.151087492E1,1.811794999E0,2.206181509E0,-2.387407041E0
3.152082992E1,1.927184976E0,2.284335832E0,-2.149623585E0
3.153078592E1,1.837179224E0,2.141282970E0,-2.008375320E0
3.154074092E1,1.408202780E0,1.870008855E0,-1.658780821E0
3.155069592E1,7.959820515E-1,1.672127237E0,-1.131085981E0
